mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,delta2_14,delta2_15,delta2_16,delta2_17,delta2_18,delta2_19,delta2_20,label
-298.9432,62.16926,-26.514904,4.97655,-17.773876,-18.062328,-40.069027,-5.7387033,-17.818071,-21.529472,-6.4134912,-6.330971,0.26663437,-16.57144,-12.916481,-7.528286,-9.611155,-5.548299,-8.5238085,-1.868452,2.0209994,0.15775281,-0.3440464,0.5888512,-0.2738261,-0.6713184,-0.33153927,-0.0137912985,0.24046583,-0.10145348,0.39784414,-0.13220865,-0.2242025,-0.15411471,0.053160135,-0.2287296,-0.0017825403,0.08780752,0.015462014,-0.07572947,-0.64764667,0.30192605,0.1681719,0.18200444,0.0014108022,0.06704737,0.26545286,-0.045213163,0.095012516,0.061102647,-0.11091653,0.07668029,0.062069178,0.14481701,-0.07490689,0.055184465,-0.012352971,-0.022871211,-0.009055747,0.011278456,0
-298.02914,78.498405,-23.083893,4.852696,-24.631907,-15.989238,-38.968327,-12.123145,-18.631224,-20.081364,-4.5418963,-12.712892,-5.289674,-8.17509,-14.463361,-12.818593,-9.675377,-5.26488,-9.985398,-4.0746794,-0.7614894,-0.8152215,0.48405015,-0.6832687,-0.12520105,0.5806023,0.07397351,-0.22204013,-0.107191846,0.077884845,-0.35843432,0.033737976,0.06343791,0.3238998,-0.112425126,0.07216916,-0.06322255,0.3020903,-0.2123508,0.15060686,0.156693,-0.89763635,0.005001772,0.80309206,0.36876333,0.2571811,0.14361614,-0.0191113,0.2027104,0.050322868,-0.011030265,0.15089454,-0.06492252,-0.022995604,0.13365896,0.00694758,0.08105692,0.013475959,0.17223908,0.014944523,0
-316.994,110.83905,-14.618343,13.7028675,-27.762789,-21.096106,-35.531555,-16.235964,-23.651958,-20.00079,-2.632125,-15.322005,-7.9673486,-9.865606,-13.900595,-14.080034,-10.718783,-10.304745,-10.380523,-6.8362393,0.55670756,0.54509956,-0.25995085,-0.47906184,-0.53493357,-0.12938085,0.5470512,0.45924893,-0.05989651,0.1116018,0.47038692,0.10853468,0.058709547,-0.06563564,0.020668242,-0.13153827,0.10105102,0.0058969995,0.05542144,0.18101622,-0.6375984,0.17552261,0.6036398,0.22540295,-0.16592228,-0.23648775,0.6913167,0.26735702,-0.094642945,-0.0783263,0.012368036,0.18514445,-0.030257741,0.08797387,-0.0014036648,0.08159931,-0.008090761,-0.05509844,0.0036654624,0.019344976,0
-319.12756,114.14281,-20.194738,13.503993,-25.718197,-23.511242,-34.129837,-19.525078,-26.133987,-21.373362,-0.74039674,-11.40412,-9.619725,-11.77255,-15.129053,-12.560065,-13.166895,-12.7888,-8.900709,-5.7187123,0.7449828,0.48418486,-0.13865438,-0.4431934,-0.4460571,0.31899086,-0.18376395,-0.2934135,-0.15999657,-0.10906586,-0.07002625,-0.16382009,0.21946895,0.11949263,-0.3570645,-0.025465425,-0.04057592,-0.009207924,0.11493476,0.07222426,-1.5038447,-0.5058647,0.008859827,-0.25178143,0.30857176,0.29517868,0.17271434,0.17086917,0.24597712,0.20436482,-0.28229687,0.08086574,-0.006895773,0.13454667,0.08297571,0.011652672,-0.040490836,0.11599395,0.046594344,0.05190865,0
-314.10114,88.03285,-20.823769,1.6663508,-20.260405,-21.169085,-28.707891,-18.612556,-21.379885,-20.431135,-2.7451122,-10.565794,-10.7322445,-8.23238,-15.020694,-7.2046814,-12.460929,-9.142718,-5.654743,-6.1324663,-0.8263135,-0.84658104,0.027209159,0.10093925,-0.051937934,0.3951855,0.21505183,-0.10845852,0.061300047,0.13148025,-0.08825623,-0.23885296,-3.0025603e-05,-0.048956025,-0.19245885,0.21560179,0.12904422,0.064875044,0.16484483,0.0052146544,0.49634475,0.637789,0.38874784,-0.06653283,-0.1226751,0.3625839,0.3093501,0.15428567,0.16390526,-0.12285201,0.29819077,0.055751283,0.09899757,-0.14556937,-0.008548259,-0.041087363,0.16653988,-0.07946555,-0.06117628,-0.14472954,0
-301.8913,84.951294,-21.28759,-6.829603,-23.289316,-22.584074,-25.714506,-18.61948,-19.92826,-14.831448,-3.1350274,-13.651218,-7.487282,-11.263613,-15.101484,-4.317178,-9.836812,-7.09168,-4.993741,-6.8827987,0.7986577,1.5940809,-0.11407474,-0.4071829,0.3347908,-0.391264,0.2387543,0.009801362,-0.17666999,0.20423196,0.3449876,-0.2407113,-0.031100279,-0.1615259,-0.03639521,-0.19876994,0.0747838,-0.22550553,-0.3079099,-0.15283006,-0.05007142,0.4411639,0.13498262,0.43562734,0.14835817,0.07906622,-0.113830246,-0.1009376,0.103987396,0.13899535,-0.1780741,0.07913812,0.029082004,0.039325416,0.14286487,-0.115968086,-0.09209941,0.0071840286,-0.025082437,0.09775907,0
-288.77176,99.584335,-15.796226,1.1464636,-26.713394,-23.132538,-35.976654,-23.033108,-23.40921,-14.432901,-2.9137907,-14.168101,-7.8059626,-12.347857,-14.747127,-7.3834863,-8.845616,-10.858751,-8.109315,-6.5980487,0.7859978,-0.6311807,0.11241908,-0.44033864,-0.04496184,-0.027160948,-0.100509115,0.068223484,-0.016069163,0.0304989,-0.10824506,-0.11724255,0.12200372,-0.048137676,0.08792847,0.06511997,0.14251325,-0.10265158,0.21400958,0.06833573,-0.20792271,0.93959785,0.48015648,0.52603,0.05693495,0.19092606,0.21534333,-0.068547696,0.124254055,-0.022530382,0.29149607,0.18635735,0.08756306,-0.08544601,-0.0013006584,0.06754252,-0.14468569,-0.08786407,-0.061145253,-0.0077073257,0
-288.05304,88.473145,-10.882532,8.1115,-21.825905,-21.380505,-39.22879,-18.96942,-22.977583,-18.251154,-6.9497156,-11.747686,-10.183522,-10.269536,-14.2835865,-9.485742,-9.095609,-12.6919365,-9.002102,-6.6541495,0.74176264,0.23521687,-0.8625143,-0.013683853,0.13266481,-0.10522834,-0.04120763,0.098286055,-0.07212619,-0.1383193,0.042646255,-0.28305766,-0.3833244,0.029674686,0.11842214,0.2795022,0.28433496,0.14268701,-0.17658627,-0.13653986,0.40337738,0.1354479,0.44604385,0.20903237,0.22054732,-0.04938447,0.3044846,0.14028247,0.083090186,0.1603079,-0.05688217,0.09599923,0.07167346,0.08924088,0.18106948,0.28477997,0.15540951,0.23270307,0.06886384,-0.024806915,0
-281.87646,85.05309,-19.4474,6.057155,-23.89016,-22.471186,-35.53133,-14.675088,-22.433134,-21.588253,-8.483697,-12.451992,-6.3410683,-7.538847,-11.70039,-11.326255,-12.0405855,-14.653832,-8.023731,-7.125652,0.16798082,-2.2054439,0.7665024,-0.5784222,-0.078985654,0.16263771,0.18812038,0.0726526,-0.053835686,-0.24536741,-0.19536124,-0.019754604,0.14808273,0.28109524,0.20484522,-0.00028032585,-0.20016626,0.08757443,0.21387783,-0.01397596,0.9126955,0.82155657,0.20197624,0.51956743,0.09545414,-0.00012224534,0.020796122,0.07109269,0.24439265,-0.0045265965,0.23868781,0.030523451,0.04687427,-0.10744152,-0.2031412,0.15257046,0.20097642,-0.03712913,-0.033269014,0.012782988,0
-287.1371,83.923035,-25.67178,-6.975337,-29.833544,-16.686352,-27.155087,-12.787149,-22.293388,-20.868204,-10.95227,-10.853587,-7.297858,-7.520707,-10.497229,-8.611169,-10.223237,-8.825611,-2.954752,-4.959928,0.6095088,-2.8709283,0.27808815,-1.337922,0.16368945,0.7352063,-0.21148977,0.24984518,0.040471457,-0.11694311,-0.2793286,0.13063797,0.12810585,0.4377199,0.026210038,0.0607826,0.32209218,0.1461433,0.08255182,0.018007513,0.0433075,-0.098293334,0.18176588,-0.25485206,0.22633073,-0.0070230337,-0.09642771,0.12606086,0.10182551,0.10431909,0.1799416,0.17634307,-0.030679435,-0.032725487,0.034059353,-0.12074415,0.017165862,-0.0141636,0.079661965,0.15573402,0
-290.6929,95.18688,-30.925928,-6.4785457,-28.712925,-14.454597,-27.65631,-15.629912,-23.004086,-20.535736,-8.787115,-10.113773,-10.630809,-9.98218,-12.083287,-8.269887,-8.514693,-5.672084,-3.2485116,-8.181247,-0.07499994,-1.5392622,-0.30210677,1.1325561,0.2972248,-0.30970588,-0.39109504,0.25769624,0.18754703,-0.16163187,-0.33821622,-0.028924432,-0.13708164,-0.12918195,-0.03943555,0.08664547,0.031709667,0.21314888,-0.085834384,-0.1358545,-0.0144562945,-0.4647634,0.37135407,0.26677006,0.23010483,0.0053468617,0.2986876,0.276377,0.09763865,0.2720191,-0.06638399,0.18256724,0.034541387,0.09282784,0.17143372,-0.2688416,-0.09012309,0.13390097,-0.02313987,0.093411505,0
-280.78076,97.900826,-31.235962,7.236879,-29.184149,-20.415905,-32.61224,-15.353979,-26.828653,-19.84638,-7.6977897,-11.178659,-9.392982,-12.754985,-12.12741,-11.573795,-10.795162,-9.140099,-3.5543869,-10.741636,2.9688056,-0.17426953,-0.0043147784,1.2570924,-0.3550016,-0.7821563,-0.01570164,-0.06635852,-0.16434787,0.021757474,0.36966762,-0.013385765,0.12773778,-0.0027643763,-0.13390483,-0.11013757,0.053350337,-0.22359918,-0.029518642,-0.18919367,-0.66879916,-0.64398074,0.8647378,-0.21038015,0.22888604,0.11111028,0.3464307,0.54483914,0.18603906,-0.07624993,-0.06623247,0.06919731,0.14380628,-0.09488091,-0.073325075,0.07121199,0.22733021,-0.03408133,0.060768243,0.007888567,0
-294.36597,95.79491,-28.077969,11.594738,-24.947882,-25.44956,-35.877567,-14.327953,-24.532923,-20.60266,-6.9421663,-9.404765,-7.31893,-12.7434,-10.9255,-13.070927,-12.4345875,-11.161826,-3.7851732,-8.895859,-2.568145,0.12381432,-0.27218586,-0.16755792,0.94885206,0.6743495,-0.34021467,-0.23184384,0.43172407,0.2675878,-0.29975063,0.17912033,-0.055660512,0.08595669,-0.15872477,0.058360074,-0.12402807,0.07171925,0.048203155,0.19291049,-0.687171,-0.40930548,0.70866936,0.31784794,-0.11787536,-0.082504176,0.26647797,0.11109518,-0.07046517,0.07683081,-0.07127088,-0.09174499,-0.07038583,0.17566118,-0.03206579,0.07000231,0.04378959,0.1380757,0.013352222,0.06978423,0
-298.41476,99.699585,-24.568415,10.206239,-15.943171,-27.824144,-40.971077,-16.208143,-19.678183,-22.413172,-3.0566654,-8.661427,-5.134777,-8.240194,-8.914561,-10.112463,-11.664849,-10.371027,-7.038636,-9.246678,-1.2123781,-1.9120185,1.1499503,-0.040990368,-0.2559232,0.22222503,0.23245567,0.045789674,-0.36620224,-0.100166135,-0.2771421,-0.14001918,0.19813783,-0.09828049,0.013109563,0.3236278,0.0056522973,0.05074361,0.23555376,0.15344687,1.4315296,-0.50632155,0.38832545,-0.72035366,-0.052721582,0.027405573,0.1605835,0.3485946,0.2676118,0.31775236,0.16320553,0.25015134,0.21818486,-0.017724544,0.033371396,0.0899434,0.014696431,0.14121717,0.22820829,0.082067296,0
-279.88516,94.274536,-30.54808,9.462582,-23.189745,-26.613335,-40.02693,-14.266765,-18.807037,-20.457436,-5.0753174,-12.655655,-7.3230357,-7.220369,-11.051179,-7.3212495,-10.798732,-9.986105,-5.8235087,-8.03536,-0.723691,-1.0909983,1.1953063,1.2517236,0.057327878,-0.7282525,-0.22449875,0.21120673,-0.02138398,-0.24596933,-0.056832887,-0.06916922,0.25240347,0.08527576,0.10619949,-0.03889575,0.06569075,-0.21932326,-0.1767219,-0.1923686,-0.10748085,-0.44207525,0.29709986,-0.3076172,-0.015716847,0.10257666,0.18577954,0.14232415,0.10952812,0.12651862,0.1963703,-0.093958296,0.10704779,0.09344013,0.039881177,0.2007154,0.08598,0.07368495,0.21140449,0.10290011,0
-279.37335,94.18289,-22.873833,7.367304,-21.649578,-26.03304,-37.806038,-18.407122,-21.142187,-19.840391,-10.868056,-10.848533,-11.199764,-7.1857967,-12.088886,-4.6362453,-11.590264,-11.604365,-8.443412,-8.901244,0.5692136,2.8940518,-0.55557424,-0.06505507,0.3638608,0.09189111,-0.66040176,-0.6081158,-0.05468229,0.10392007,0.051981837,-0.017148858,0.11731068,0.0035588457,0.16917913,-0.07582261,-0.21282817,-0.2503416,-0.25626448,-0.41479114,0.37821537,-0.4328912,-0.04968307,0.30269593,0.13070038,0.010592137,-0.19206454,0.09648136,0.22210117,0.23584962,0.009284326,0.05014241,0.039824706,0.19595733,0.06121513,-0.11268864,-0.04085831,0.017059015,0.012551156,-0.096444294,0
-289.74768,85.911156,-8.710367,-1.3359333,-13.76621,-23.597593,-32.39204,-16.424582,-21.73998,-22.457554,-14.925023,-10.182619,-8.900561,-6.697881,-9.825085,-3.551118,-12.008117,-11.2662735,-10.730551,-10.234869,0.14472504,-1.0487577,-0.51220584,-2.1081564,0.09940096,0.88997734,0.5012939,0.7511552,0.02456853,-0.52557355,-0.60380477,0.368494,0.4583527,0.005536204,-0.16704743,0.12026594,0.0048461403,-0.08873461,0.01712323,0.29861405,-0.82288456,1.1236213,-0.3166317,0.76869845,-0.30221525,0.038624134,0.034107815,-0.0104180705,0.13471106,0.044984963,0.344425,-0.043758377,0.17973992,0.13232033,0.023700718,-0.16985899,0.08162345,0.046075366,0.10464161,0.04256739,0
-308.2055,79.75432,-10.381605,-4.8595295,-18.043692,-21.931309,-31.47322,-9.856026,-19.316015,-19.788067,-11.803327,-10.995164,-5.0792313,-4.5706563,-13.480148,-9.011941,-12.479779,-7.2357283,-7.7011023,-5.4829807,-0.0069393697,-1.7131608,0.885961,1.3360317,-0.10378213,-0.22201955,-0.14433089,0.026679961,-0.2439993,0.05621117,-0.050136022,0.04043141,0.36920762,0.24672318,-0.21242908,0.1261486,0.04075843,-0.11183457,-0.41172558,0.077749915,0.059294023,-0.027512744,-0.19774613,-0.07429225,0.2505525,0.28294283,0.21135813,0.15135492,0.18730395,0.035060342,-0.06976948,0.2292042,0.11215094,-0.02818733,0.197829,0.069494545,-0.053583298,0.14015016,0.08587161,-0.0075142668,0
-319.64456,95.974785,-30.110365,1.2105318,-29.587349,-23.541313,-32.681805,-15.134882,-15.6456585,-14.472742,-6.032346,-5.5831733,-6.7961893,-8.043434,-13.127282,-11.259144,-12.977772,-4.995013,-5.682036,-4.913014,2.8688192,1.414587,0.06621265,-0.1883355,-0.48389933,-0.05640893,-0.26770794,-0.61577106,0.016372427,0.38864538,0.69875264,-0.29321474,-0.20284979,-0.37225288,-0.107083276,-0.038003027,-0.27836007,-0.06370248,-0.1556233,-0.65648496,0.7545553,-0.0652131,-0.23330194,-0.017509129,0.47906893,0.12577881,0.19250132,0.1161406,0.0014027073,-0.061255366,0.14115976,-0.09134604,0.055695213,-0.06655448,0.09448154,0.037508294,0.040759202,0.16634533,0.030947024,0.1234902,0
-304.47952,97.08823,-24.3927,11.154269,-27.596315,-30.2798,-33.38919,-16.876926,-20.30992,-15.671281,-9.084352,-6.6433325,-6.257109,-9.767883,-10.82794,-9.380327,-12.603081,-9.049753,-7.9376593,-9.086403,-0.84152263,-2.3888042,1.2480186,-0.84393233,-0.060517263,0.5030183,0.25883812,0.28542814,-0.33084348,0.099256314,-0.22523369,-0.15426704,0.034464285,-0.031641066,-0.055309873,0.40024126,0.028271805,-0.017601116,0.3013639,-0.20336299,0.5073386,-0.47768256,0.2582298,-0.2980774,0.42738536,0.21082827,0.034960452,0.10588991,0.31378698,0.23349641,-0.015569093,0.1746415,-0.066685356,0.15984222,-0.052348584,0.03653849,0.049784087,0.2146479,0.006196709,0.06559276,0
-297.073,97.80924,-13.767906,4.4687185,-18.553368,-24.749609,-37.40685,-18.144869,-22.165483,-19.373285,-10.370062,-8.95848,-5.957277,-8.965533,-12.704656,-8.558918,-13.469733,-11.385747,-9.218637,-10.347033,-1.5795627,-2.3928192,0.68453896,0.11588449,0.3602311,0.5025058,0.2621687,-0.14604394,-0.071526736,-0.24855341,-0.15623954,0.049275693,-0.33504444,0.53464925,0.016408993,0.21964869,-0.099200435,0.16949497,-0.06965044,-0.04769508,1.0988935,-0.8726313,-0.24067684,-0.33462107,0.13810994,0.119408034,-5.726209e-05,-0.062744774,0.5998996,0.10665291,0.10301322,0.022799896,-0.11107461,0.11037649,-0.068466775,0.11723255,0.11487432,0.14481102,0.10683324,-0.021340726,0
-290.18442,101.78413,-32.005024,2.0014951,-18.01581,-20.572067,-38.880947,-23.673359,-15.727623,-21.848124,-8.027508,-7.9948997,-10.024244,-10.370344,-10.194467,-9.044907,-14.26163,-11.363821,-11.45661,-11.18767,0.8435725,1.7199124,-1.4509758,0.057568286,-0.23249593,-0.18339504,0.03792717,0.0575824,0.16679639,0.16015948,0.23751673,0.054705847,-0.060789563,-0.1061847,-0.005789961,-0.34420118,0.15005918,0.13134173,-0.11404472,0.23479941,-0.47517753,0.36634874,-0.012385145,-0.040295802,0.29063737,0.038547,-0.11381491,0.41645208,0.3695819,0.18251377,0.0878911,-0.35966316,-0.093353294,-0.005835013,0.24362426,0.10974525,-0.000813874,-0.015534714,0.038650412,0.053949427,0
-294.69034,78.055115,-25.694458,19.690098,-16.061783,-29.080675,-37.722134,-24.591576,-17.989532,-23.419989,-10.709756,-7.8445535,-10.295326,-10.301414,-10.223322,-9.14515,-12.167182,-11.981206,-12.477221,-12.494789,1.0047109,-0.47073486,0.11309713,0.3552597,-0.114371374,-0.077427335,0.17047343,0.21247365,0.16286512,0.20757923,-0.013160906,0.34856924,0.12588227,-0.12184352,0.080227986,0.069095746,-0.23509495,0.12096689,0.1164007,0.051083945,0.751404,-0.73731506,0.03293463,0.12928404,-0.24343632,0.14032757,0.33528942,0.07832602,0.07823333,0.33943552,-0.024354812,0.08123618,-0.015755668,0.06616224,0.12236658,0.18914323,0.17502885,0.14885265,0.03843227,0.028895307,0
-301.74783,82.85958,-14.4542675,17.706488,-12.612101,-29.78225,-35.595844,-19.871065,-20.722357,-25.02254,-8.351023,-6.975959,-11.010465,-13.153013,-12.735144,-8.457269,-12.614344,-10.1692915,-9.933626,-12.5791,-0.5489342,0.6464349,0.62628275,0.16474198,0.07471973,-0.093803115,0.06606574,0.17721477,-0.3026419,-0.33694905,0.13057128,-0.4759806,-0.15068984,0.09325016,0.034668762,-0.1428993,-0.30362275,-0.23012017,0.038472258,0.08327428,-0.772608,0.16953827,0.5359394,0.16415481,-0.0047486313,0.12158825,0.2588747,0.49037698,0.25267297,0.08377214,-0.004731358,-0.011726224,0.18653321,-0.15317513,0.032845575,0.05992477,0.076904275,-0.0027875437,-0.05705946,-0.0537683,0
-300.23822,92.31205,-24.223913,10.233497,-17.772413,-24.549839,-30.152697,-15.179422,-19.396654,-21.57185,-5.8995466,-5.131191,-13.725299,-11.197751,-13.476269,-4.5537305,-12.707219,-7.7122808,-7.720692,-11.415023,1.7804936,0.96724916,-0.35790434,-0.38733715,-0.4750747,0.079862654,-0.30795947,-0.16429067,-0.3441641,-0.07478233,0.049945287,0.17410451,0.021345109,0.15860318,-0.3524596,0.010633264,-0.39614612,0.14320908,0.10357176,0.049093906,0.1010429,0.60953677,-0.053304993,0.15440123,-0.29385403,0.09614952,0.17134003,0.394519,0.011266656,0.12602113,0.13544358,0.17622796,0.22596115,-0.036298376,0.17489897,-0.09640964,0.10847455,0.012530593,0.08436361,0.14266586,0
-313.39075,92.16263,-23.650747,18.94784,-20.847702,-25.052177,-28.410034,-15.371832,-21.5268,-17.422443,-8.116627,-3.3968406,-10.22891,-7.617235,-13.218939,-6.947597,-13.465799,-8.2475,-8.330101,-9.521144,-1.4008311,1.4207358,-0.47985575,-0.003778658,0.2279595,-0.3546397,0.14308697,-0.061111934,-0.14649473,0.15516126,0.25454345,-0.21781664,0.1975499,-0.26133752,-0.049616896,-0.042142224,0.108872004,-0.14465158,-0.015179524,0.096733786,0.4784641,-0.075416066,-0.073982485,0.14288995,0.29478797,0.06465994,0.12515865,0.0641921,0.3744602,0.12264961,0.08236627,0.024804408,-0.107139796,0.14121127,0.08140022,-0.056980744,0.17061162,0.05960092,-0.14199907,-0.00017783945,0
-323.91742,89.85605,-16.741379,32.90431,-19.922508,-33.953392,-28.488335,-17.20882,-25.239918,-19.411488,-7.121171,-8.11214,-7.0842085,-8.478313,-9.215731,-10.516491,-12.752225,-8.434363,-10.113394,-10.651594,0.8284503,-1.3781457,0.41501787,0.051119823,0.39004314,-0.36070162,0.11687984,-0.061343446,0.15646961,0.05129765,-0.207356,0.14574416,-0.010005652,-0.1067298,-0.013124875,-0.06615538,-0.2632779,0.015934134,0.00019131435,0.06959384,-0.33536607,-0.28464368,-0.31850392,0.15203433,-0.0047061113,0.004511273,0.025307529,0.18470839,0.20451033,-0.04166721,0.0031894038,0.06158472,0.01937235,0.0021314735,0.14839578,0.041457914,0.12191623,-0.013291623,0.0066071996,0.121539176,0
-88.332375,149.47086,-10.948161,18.921055,-19.279484,12.625323,-0.7785938,5.1408024,6.5599074,0.19216815,-6.935187,11.129186,-6.764263,6.8337708,-8.746569,1.6223539,-4.9651294,-0.03919614,-3.0964313,0.8640974,0.6625692,0.012424847,0.42512742,0.6864174,0.1868724,-0.253699,-0.03874264,-0.0817067,-0.20154348,-0.26699665,-0.5350539,0.25021803,0.2961339,-0.20517142,0.06322018,-0.013286008,-0.11912915,0.13084495,-0.11944906,0.101882145,-0.064826675,-0.24868804,0.023475524,-0.19070932,0.12467509,-0.20648383,0.074745625,0.019058678,0.012853483,0.0034759338,0.056922343,0.08969508,0.19202365,-0.048694912,0.13233168,-0.018634733,-0.04156532,0.010316539,-0.05992539,0.049930915,0
-93.06259,147.41263,-17.488073,27.540777,-20.509129,10.406075,3.4145555,6.03542,6.008146,0.24504673,-11.088003,11.515823,-3.828783,4.976831,-7.8338675,2.0644355,-3.2115989,0.7838098,-4.30674,-0.61557984,0.5392328,-0.6291444,0.017412731,-0.30426085,0.28776577,-0.35353425,0.11567836,0.2875277,-0.3722171,0.111476675,-0.08700431,-0.229301,0.5736089,0.04532038,0.15638284,0.17468026,0.29771236,0.2917557,-0.1285045,-0.3455535,-1.0022988,0.29707614,0.06227158,-0.14583285,0.52780396,-0.12161443,-0.062843636,0.3221282,-0.20025551,0.07517183,0.0044778367,-0.33169433,0.20357555,-0.119710155,0.26920643,0.08427954,0.055090882,0.03587489,0.062462874,0.066853635,0
-91.193474,136.12909,-26.444098,28.021166,-18.309996,3.6979928,5.4874234,4.753056,2.2346811,0.90544647,-11.495992,7.32002,1.8223077,6.785902,-4.3243237,2.3027241,-0.5121855,4.725677,-6.238172,-5.729245,0.08658679,-0.7904726,0.2730451,0.3315593,0.3100694,0.19904326,0.19444712,0.107731156,-0.007972024,0.12373834,-0.2568352,-0.00277913,-0.18631755,-0.077588946,-0.07804725,0.20036365,-0.14300755,0.13205402,-0.15539643,0.13165206,-0.3024295,0.09971481,0.3260847,0.097101234,0.17959566,0.13335988,0.10918697,0.061578397,-0.084080875,0.028012155,0.1684984,-0.14278391,0.20296325,-0.11826219,0.08982331,-0.077692516,-0.093655124,0.06231541,0.076455764,-0.040536273,0
-109.332146,126.14508,-17.187157,28.957954,-13.081513,6.364949,8.57261,6.606472,1.3963916,3.9008908,-14.621616,7.964041,1.812223,3.829411,-3.2312677,3.5467422,-2.7045896,3.6008086,-5.1474276,-2.8953745,-0.7462925,-0.11244048,0.6059159,0.35646418,0.21918996,0.2282143,0.23976208,-0.35695863,0.22206324,0.012816272,-0.103509456,0.29918236,-0.2399765,-0.25665322,-0.13074458,0.036932178,-0.31846583,-0.093148336,0.020492354,0.41448092,0.27893722,0.39517683,-0.013392702,0.0055316743,0.09691424,-0.08144232,-0.16122173,0.02179737,0.19468375,-0.13502961,0.00510262,0.01283219,-0.031815894,-0.00015318677,0.07672309,-0.1525379,0.111220896,-0.032267705,-0.037761975,-0.13145024,0
-123.69128,119.84949,-2.515181,21.89251,-9.571488,10.783358,6.804435,4.709112,6.936481,2.60978,-14.996897,10.956996,0.2595271,0.43243775,-4.2529387,4.219273,-4.3032722,0.23245427,-4.7981153,2.4789548,-1.0514737,-0.009900018,0.96423626,-0.9868399,0.9560775,0.40430176,-0.1425972,0.41805163,-0.36614692,-0.51018375,0.2122048,-0.321837,0.14091717,-0.01246425,0.13338716,-0.33972192,0.008059048,0.058304217,-0.16561773,-0.15519796,-0.7093452,0.25149032,0.5133802,-0.16565707,0.31378925,0.21262965,0.31925333,0.004699215,-0.40811297,-0.013530436,0.11141224,-0.22710997,0.14841948,-0.1198184,0.29002917,-0.07761685,-0.14198306,0.24763633,-0.06598841,-0.007470334,0
-113.17034,144.7442,0.92878056,22.897778,-1.188601,11.692468,-0.22160748,5.2589912,3.7670026,-2.4489002,-11.309133,6.659639,1.6320523,0.910885,-2.9251988,2.4537053,-4.8387156,0.546138,-5.951745,0.1662222,-0.34130743,0.7284876,-0.35447678,0.08897515,0.3670474,0.3324366,-0.20188908,0.44075698,-0.119866185,-0.09258124,0.066708624,-0.21787205,0.08159393,0.1289207,-0.25794467,-0.099797055,0.09220911,-0.112111546,0.17198415,-0.14998873,-0.11418218,0.72609216,-0.07786484,0.2756028,-0.13494822,-0.12792309,-0.03315133,-0.27766743,0.008178923,-0.034116708,-0.19933097,0.0836206,-0.123196274,0.08698863,0.14506954,-0.017583314,0.12031232,-0.00018674419,0.13847159,-0.045253474,0
-361.2861,105.17784,23.153181,6.6908464,7.4991527,-0.70652616,-15.352769,-7.82957,-6.069927,-5.7730155,-5.507395,-3.6235368,-5.6672993,-0.9548815,-9.382241,1.2573874,-6.250008,-3.4683056,-6.595576,-0.3695389,0.1738835,0.528739,-0.48104468,0.18177669,-0.33261362,0.22213966,0.3323315,-0.05226438,0.24113983,-0.1571106,-0.12763861,-0.12267106,0.03592363,-0.2999401,0.16252656,0.0859619,0.19000663,-0.1105564,0.03406075,-0.03462859,0.2796272,-0.16982241,0.12317472,-0.020622525,-0.04874217,-0.0722545,0.18141043,0.028874917,-0.093925685,0.012878121,0.11526876,-0.068253435,-0.17659725,0.040432815,-0.017905518,-0.078270376,-0.05573781,-0.0403533,-0.02194363,-0.023615964,0
-359.8504,109.3374,18.518808,13.224844,4.5940523,2.0602775,-16.711494,-7.096263,-4.6132298,-5.853466,-7.0903444,-1.4093904,-4.982873,-0.14505628,-11.124148,1.4879944,-6.418914,-2.3413148,-5.4037013,-0.67767376,1.1626306,-1.4889817,0.66902757,0.07249343,-0.20947154,0.6527837,0.2794023,0.03524141,-0.16559042,0.25076377,-0.113070466,-0.22133371,-0.031335924,0.035974532,0.09887003,-0.17007928,0.10688245,0.3076377,0.029723648,-0.09505305,-0.031359628,-0.042866163,-0.049163543,-0.3499591,-0.04525437,-0.11185124,-0.20540585,0.008420708,0.12174513,-0.09134736,-0.05845432,-0.018150242,0.057006698,-0.013661203,-0.04034693,0.044064444,0.15588534,-0.003393336,-0.084593326,0.12101009,0
